,id,color,size,width,brand_name,brand_name_en,model_name,prices,is_tbyb,tags,is_ditto,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,hashtagList,offerName,qty,subCollection,subCollectionId,isCygnusEnabled,isCashbackApplicable,searchProductName,market_price,lenskart_price,currency_code,frame_size_id,frame_size_name,frame_shape_id,frame_shape_name,brandname_id,brandname_name,frametype_id,frametype_name,occasion,suited_for,inclusiveText,clUsage,tryOnImageUrl,offer_image,isCombo,comboImageUrl,comboDescription
4249,146268,,,,Lenskart,Lenskart,Anti-Fog Microfibre Cloth,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 149}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 149}]",False,,False,accessories_revenue,1764,3613,3.4,25.0,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Lenskart', 'id': 10684, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,19080,Old Accessories,27801.0,False,False,Anti-Fog Microfibre Cloth,149,149,INR,0,,0,,10684,Lenskart,0,,,,,,,,,,
4257,145656,,,,Aqualens,Aqualens,Aqualens Owl Contact Lens Designer Case,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 199}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 159}]",False,,False,accessories_revenue,94,748,0.0,,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,89,,,False,False,Aqualens Owl K1816 Contact Lens Designer Case,199,159,INR,0,,0,,19310,Aqualens,0,,,,,Accessories,,,,,
4258,145654,,,,Aqualens,Aqualens,Aqualens Deer Contact Lens Designer Case,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 199}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 159}]",False,,False,accessories_revenue,64,160,4.5,2.0,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,175,,,False,False,,199,159,INR,0,,0,,19310,Aqualens,0,,,,,Accessories,,,,,
4259,145653,,,,Aqualens,Aqualens,Aqualens Polar Bear Contact Lens Designer Case,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 199}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 159}]",False,,False,accessories_revenue,104,436,0.0,,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,159,,,False,False,Aqualens Pola Bear K1816 Contact Lens Designer Case,199,159,INR,0,,0,,19310,Aqualens,0,,,,,Accessories,,,,,
4260,145651,,,,Aqualens,Aqualens,Macaroon Grey Contact Lens KIT,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 199}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 159}]",False,,False,accessories_revenue,284,4385,5.0,10.0,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,362,,,False,False,Aqualens Yellow A-8087 Contact Lens Designer Case,199,159,INR,0,,0,,19310,Aqualens,0,,,,,Accessories,,,,,
4261,145648,,,,Aqualens,Aqualens,Aqualens Olive Green Contact Lens Designer Case,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 249}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 199}]",False,,False,accessories_revenue,111,2271,0.0,,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,29,,,False,False,Aqualens Olive Green A-8065 Contact Lens Designer Case,249,199,INR,0,,0,,19310,Aqualens,0,,,,,Accessories,,,,,
4262,145645,,,,Aqualens,Aqualens,Aqualens Red Contact Lens Designer Case,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 199}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 159}]",False,,False,accessories_revenue,131,490,5.0,3.0,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,92,,,False,False,Aqualens red K1702 Contact Lens Designer Case,199,159,INR,0,,0,,19310,Aqualens,0,,,,,Accessories,,,,,
4263,145642,,,,Aqualens,Aqualens,Aqualens yellow Contact Lens Designer Case,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 199}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 159}]",False,,False,accessories_revenue,133,394,0.0,,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,150,,,False,False,,199,159,INR,0,,0,,19310,Aqualens,0,,,,,Accessories,,,,,
4264,145637,,,,Aqualens,Aqualens,Mini Reflector Rose Gold White Contact Lens KIT,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 249}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 199}]",False,,False,accessories_revenue,72,296,0.0,,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,74,,,False,False,Aqualens Yellow K1821 Contact Lens Designer Case,249,199,INR,0,,0,,19310,Aqualens,0,,,,,Accessories,,,,,
4265,145634,,,,Aqualens,Aqualens,Aqualens Love Day Contact Lens Designer Case,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 249}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 199}]",False,,False,accessories_revenue,125,160,0.0,,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,172,,,False,False,,249,199,INR,0,,0,,19310,Aqualens,0,,,,,Accessories,,,,,
