,id,color,size,width,brand_name,brand_name_en,model_name,prices,is_tbyb,tags,is_ditto,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,hashtagList,offerName,qty,subCollection,subCollectionId,isCygnusEnabled,isCashbackApplicable,searchProductName,market_price,lenskart_price,currency_code,frame_size_id,frame_size_name,frame_shape_id,frame_shape_name,brandname_id,brandname_name,frametype_id,frametype_name,occasion,suited_for,inclusiveText,clUsage,tryOnImageUrl,offer_image,isCombo,comboImageUrl,comboDescription
3278,213104,Brown,Medium,136 mm,Lenskart READERS,Lenskart READERS,LR E15859,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 500}]",False,+2.25 (Prefitted),False,non_power_reading,0,172,0.0,,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Rectangle', 'id': 11345, 'property': 'frame_shape_id'}, {'name': 'Lenskart READERS', 'id': 24140, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",,644,,,False,False,,500,500,INR,11341,Medium,11345,Rectangle,24140,Lenskart READERS,11370,Full Rim,,,,,,,,,
3283,145688,Transparent,8-12 yrs,125 mm,Hooper Computer Glasses,Hooper Computer Glasses,LKJ E10067CE,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1500}]",False,Zero Power,True,non_power_reading,610,1670,5.0,4.0,"[{'name': '8-12 yrs', 'id': 25000, 'property': 'frame_size_id'}, {'name': 'Oval', 'id': 11347, 'property': 'frame_shape_id'}, {'name': 'Hooper Computer Glasses', 'id': 24323, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",KIDSCE,33,Digi Hooper,26116.0,True,False,Transparent Full Rim Oval Eyeglasses,1500,1500,INR,25000,8-12 yrs,11347,Oval,24323,Hooper Computer Glasses,11370,Full Rim,,8-12 yrs,,,,,,,
3287,149765,Grey,Wide,140 mm,Lenskart Blu,Lenskart Blu,LB E14241,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1200}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1200}]",False,Zero Power,True,non_power_reading,715,3467,4.4,22.0,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Rectangle', 'id': 11345, 'property': 'frame_shape_id'}, {'name': 'Lenskart Blu', 'id': 23025, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",LKBLUCE,40,,,True,False,Grey Transparent Full Rim Rectangle Eyeglasses,1200,1200,INR,24069,Wide,11345,Rectangle,23025,Lenskart Blu,11370,Full Rim,,,,,,,,,
3289,152372,Black,5-8 yrs,120 mm,Hooper Computer Glasses,Hooper Computer Glasses,HP D10004M,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1500}]",False,Digi Hooper,True,non_power_reading,0,1559,5.0,1.0,"[{'name': '5-8 yrs', 'id': 25001, 'property': 'frame_size_id'}, {'name': 'Rectangle', 'id': 11345, 'property': 'frame_shape_id'}, {'name': 'Hooper Computer Glasses', 'id': 24323, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",HOOPERKIDSCE,14,Digi Hooper,26116.0,True,False,Black Full Rim Rectangle Eyeglasses,1500,1500,INR,25001,5-8 yrs,11345,Rectangle,24323,Hooper Computer Glasses,11370,Full Rim,,5-8 yrs,,,,,,,
3298,210952,Transparent,Wide,139 mm,Lenskart Blu,Lenskart Blu,LB E16063,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 2000}]",False,Zero Power,False,non_power_reading,0,573,0.0,,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Square', 'id': 19404, 'property': 'frame_shape_id'}, {'name': 'Lenskart Blu', 'id': 23025, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",LKBLUCE,419,,,False,False,,2000,2000,INR,24069,Wide,19404,Square,23025,Lenskart Blu,11370,Full Rim,,,,,,,,,
3313,211902,Yellow,Narrow,131 mm,Lenskart Blu,Lenskart Blu,LB E16224,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 2000}]",False,Zero power,False,non_power_reading,0,43,0.0,,"[{'name': 'Narrow', 'id': 24070, 'property': 'frame_size_id'}, {'name': 'Round', 'id': 11346, 'property': 'frame_shape_id'}, {'name': 'Lenskart Blu', 'id': 23025, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",LKBLUCE,718,,,False,False,Yellow Full Rim Round Eyeglasses,2000,2000,INR,24070,Narrow,11346,Round,23025,Lenskart Blu,11370,Full Rim,,,,,,,,,
3331,210081,Purple,Wide,140 mm,Lenskart Blu,Lenskart Blu,LB E13737,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1500}]",False,Zero Power,False,non_power_reading,0,185,0.0,,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Rectangle', 'id': 11345, 'property': 'frame_shape_id'}, {'name': 'Lenskart Blu', 'id': 23025, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",LKBLUCE,357,,,False,False,Purple Full Rim Rectangle Eyeglasses,1500,1500,INR,24069,Wide,11345,Rectangle,23025,Lenskart Blu,11370,Full Rim,,,,,,,,,
3339,146576,Black,Extra Wide,142 mm,Lenskart READERS,Lenskart READERS,LK 6967,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 500}]",False,+1 (Prefitted),True,non_power_reading,302,3476,4.65,13.0,"[{'name': 'Extra Wide', 'id': 24071, 'property': 'frame_size_id'}, {'name': 'Rectangle', 'id': 11345, 'property': 'frame_shape_id'}, {'name': 'Lenskart READERS', 'id': 24140, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",,2,,,False,False,Black Full Rim Rectangle Eyeglasses,500,500,INR,24071,Extra Wide,11345,Rectangle,24140,Lenskart READERS,11370,Full Rim,,,,,,,,,
3353,210933,Blue,Medium,137 mm,Lenskart Blu,Lenskart Blu,LB E16057,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 2000}]",False,Zero Power,False,non_power_reading,0,185,0.0,,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Cat Eye', 'id': 11351, 'property': 'frame_shape_id'}, {'name': 'Lenskart Blu', 'id': 23025, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",LKBLUCE,205,,,False,False,,2000,2000,INR,11341,Medium,11351,Cat Eye,23025,Lenskart Blu,11370,Full Rim,,,,,,,,,
3366,152434,Grey,5-8 yrs,123 mm,Hooper Computer Glasses,Hooper Computer Glasses,HP D10089L,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1500}]",False,Hooper Computer Glasses,True,non_power_reading,0,1667,4.0,2.0,"[{'name': '5-8 yrs', 'id': 25001, 'property': 'frame_size_id'}, {'name': 'Rectangle', 'id': 11345, 'property': 'frame_shape_id'}, {'name': 'Hooper Computer Glasses', 'id': 24323, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",HOOPEREYE,18,Digi Hooper,26116.0,True,False,Grey Black Full Rim Rectangle Eyeglasses,1500,1500,INR,25001,5-8 yrs,11345,Rectangle,24323,Hooper Computer Glasses,11370,Full Rim,,5-8 yrs,,,,,,,
3375,209951,Brown,Medium,134 mm,John Jacobs,John Jacobs,JJ E10005,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 6000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 5000}]",False,John Jacobs,False,non_power_reading,0,37,0.0,,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Rectangle', 'id': 11345, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",,167,Rich Acetate,26361.0,False,False,Brown Grey Full Rim Rectangle John Jacobs Rich Acetate JJ E10005-C8 Eyeglasses,6000,5000,INR,11341,Medium,11345,Rectangle,10738,John Jacobs,11370,Full Rim,,,,,,,,,
3376,210077,Pink,Wide,139 mm,Lenskart Blu,Lenskart Blu,LB E13740,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1500}]",False,Zero Power,False,non_power_reading,0,434,0.0,,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Lenskart Blu', 'id': 23025, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",LKBLUCE,574,,,False,False,Light Pink Full Rim Wayfarer Eyeglasses,1500,1500,INR,24069,Wide,11343,Wayfarer,23025,Lenskart Blu,11370,Full Rim,,,,,,,,,
3378,210948,Tortoise,Wide,139 mm,Lenskart Blu,Lenskart Blu,LB E16062,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 2000}]",False,Zero Power,False,non_power_reading,0,81,5.0,1.0,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Square', 'id': 19404, 'property': 'frame_shape_id'}, {'name': 'Lenskart Blu', 'id': 23025, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",LKBLUCE,225,,,False,False,,2000,2000,INR,24069,Wide,19404,Square,23025,Lenskart Blu,11370,Full Rim,,,,,,,,,
3405,209202,Grey,Medium,137 mm,Lenskart READERS,Lenskart READERS,LR E13701,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 500}]",False,+2.25 (Prefitted),False,non_power_reading,0,224,0.0,,"[{'name': 'Medium', 'id': 11341, 'property': 'frame_size_id'}, {'name': 'Rectangle', 'id': 11345, 'property': 'frame_shape_id'}, {'name': 'Lenskart READERS', 'id': 24140, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",,314,,,False,False,Grey Transparent Full Rim Rectangle Eyeglasses,500,500,INR,11341,Medium,11345,Rectangle,24140,Lenskart READERS,11370,Full Rim,,,,,,,,,
